1786523;1736671
2226294;2179524
21347334;21276672
968805;922743
1664078;1623758
2010784;1952041
1991149;1953613
464912;420060
17342579;17298531
864687;818827
4294655;4244189
502271;456491
1316683;1267459
1209242;1169110
21635077;21590118
5364230;5316071
20628484;20587159
2737410;2687948
58493880;58447677
2852123;2804997
565463;521665
36521997;36480767
3633489;3587048
1292590;1240351
7978510;7935963
4978022;4928950
51850822;51800510
3219478;3171468
3131386;3090331
4904042;4860042
51860711;51815800
2971320;2924384
111807058;111746392
597354;533831
1272074;1229762
2004204;1963750
493927;447506
1013587;954419
426112;383292
509588;469399
1283363;1220958
869674;824580
1210765;1162004
505301;455651
488020;442740
490788;444974
6057681;5998326
1867041;1795035
8246731;8202274
5120236;5064653
9249035;9203067
20730378;20683596
61345044;61301163
21685276;21633716
49594976;49551724
651759;597583
43867718;43803539
27136896;27076308
21236474;21188207
1178574;1135838
418816;371619
4589737;4533932
52472627;52397542
35309427;35268339
46220359;46146660
969236;906462
49527683;49477613
4023178;3971972
6068780;6021397
3431417;3373757
1368183;1319617
31947893;31902237
228546399;228487257
980052;930130
2222553;2167529
1044994;998744
6545134;6499915
1450819;1399377
1313949;1260812
1120906;1078496
548129;498087
489316;444872
598867;555532
2844484;2769340
3447699;3398023
1303137;1246374
2436373;2397062
1839047;1795763
439801;393970
496233;451798
838748;770120
1186914;1140168
500923;452083
761250;696632
9821364;9774123
3355356;3300460
2578752;2531445
698197;645943
46497461;46452158
1991829;1913602
1047681;1005703
1385205;1334963
445869;401105
530235;479232
2424704;2376884
714344;666942
1438628;1388441
1621049;1579296
842703;800670
1235970;1177169
3690823;3631032
1328372;1286409
3729287;3689256
1253973;1195733
1328145;1253038
2495737;2446659
1001281;950812
2122597;2082778
27846134;27803258
2640153;2590012
1483906;1430584
1942635;1896443
11228315;11179818
1303755;1244411
1675922;1632701
40802746;40755957
706988;616990
1046139;1001122
1123888;1073498
565818;510787
536528;489326
2095698;2045915
2757133;2718559
1008934;963148
10998715;10950130
1412038;1362062
2236248;2194195
496276;451429
26417769;26360700
11866060;11822985
3545547;3499763
1799944;1752995
11754499;4502210
3636196;3589735
7435412;7393174
46720081;46645825
45596311;45551246
508897;438219
1223068;1178393
609274;547854
1036179;994080
2122777;2078768
11722744;11669787
12282111;12233779
4042067;3992330
1152077;1104819
13253486;13192871
3651472;3582265
1400368;1353971
1191364;1139718
6144231;6094224
57240186;57191075
75487313;75443314
4162977;4120575
3589715;3530407
22452900;22405318
37913651;37864084
3266122;3218025
84858101;84811753
8666384;8609529
5741483;5696963
5629345;5582526
14373528;14324106
2004885;1955356
1184389;1138667
37787614;37744019
2554782;2504373
555073;498058
4749725;4700322
259296332;259236105
7802341;7749494
42764223;42697966
5220934;5136206
974541;929543
1637148;1561617
2102417;2064265
2649752;2607080
476476;427821
547457;496588
2009610;1965374
2367459;2318172
100435846;100381503
2388057;2308160
227735600;227686353
2438604;2371788
5770075;5726973
1126658;1081269
967903;926729
18380706;18341279
8051018;8003362
413938;366336
900367;851954
42940852;42874853
30643906;30591368
24610039;24566092
5531200;5485789
1958387;1910122
465825;423480
494122;449771
10040888;9987790
531116;484310
30490743;30448505
14430989;14345198
70354633;70302684
3623659;3579117
26698120;26649810
1162427;1099127
1943857;1902554
3602953;3552886
8152144;8108928
2361937;2310024
5094991;5054006
126078205;126030290
3616188;3562653
424516;360057
32240555;32175549
5325657;5269117
524188;478409
3047293;3000101
445665;400654
1009686;966287
1009898;964560
257563372;257498452
1661413;1621489
11261974;11206836
5441490;5388848
6542949;5548160
63978660;63902180
18885879;18819889
237382594;237339784
597145;527217
511768;464360
4461387;4412234
5819285;5770392
1027561;960173
1300614;1217318
952579;901021
638349;567805
498098;434996
1459051;1389534
12776602;12721732
2403560;2354881
5153579;5105449
21015707;20965195
41291130;41229280
786469;710582
972649;927688
569296;509453
426732;381672
505277;443704
1065420;1013824
418631;372587
561035;503996
7012487;6960132
941314;893695
8692693;8637484
477163;425009
1403997;1341384
4714036;4672364
1165787;1118483
1658047;1588499
1624464;1583536
1273412;1226955
3963296;3921943
2885371;2826715
477769;429332
541003;494415
526306;471126
883010;839974
1723535;1678293
1012312;964069
418569;374498
1821025;1775610
11660910;11613535
2788072;2739140
3196375;3133114
7799041;7756156
2457716;2405847
48646297;48583647
49114941;49072949
6504955;6461547
20043090;19992078
16689194;16619659
31342220;31277435
1427513;1377438
2409790;2351117
916402;872598
1281646;1233203
1036460;964190
573853;509669
502022;442378
1636233;1590655
4705734;4659556
49563602;49512324
1009127;959048
4499313;4450140
1009866;952899
30244088;30169409
709711;652473
1334910;1288207
32261192;32199542
1019368;961207
728767;656020
430243;382644
1323217;1272157
2102117;2059099
3329624;3273035
533047;477916
455798;400527
526894;479538
539538;484534
3185904;3140745
464365;418063
3083891;2995547
1220875;1175488
1792974;1734724
4474953;4409874
1699440;1651834
21544865;21460138
9636403;9556839
2242489;2153794
5096167;5049737
687295;613405
443689;392147
1484139;1401484
1063911;1001321
1833710;1723975
1366115;1269095
14272218;14208962
14945866;14877947
56591795;56541671
796747;714415
1201809;1140425
768704;687312
3516327;3431078
727498;641446
4601784;4517142
93645949;93337494
294525899;290046608
1410636;1179050
1049461;972712
2678669;968981
1810574;1684339
2582681;2341119
700743;610107
20834932;20738143
1458721;1392592
3034835;2965139
797919;729663
34615596;34400154
787642;615311
2682925;2284081
648343;583568
673813;605956
643039;579736
603940;528048
1354065;1243507
24228428;24160103
3563508;3497272
679974;616354
6624837;6571015
1361154;1291782
13670578;13580336
10543261;10479910
2111119;1958165
1214041;1153962
768727;701233
532125;472821
2684479;2609411
627798;568106
3033968;2962377
39720189;39593809
704480;640243
3582556;3523384
15103658;15020822
3132540;3083774
3926882;3830467
13488940;13428006
596864;527248
540448;482363
8009534;7949489
642300;576259
49318440;49259680
1286140;1221746
1686713;1631201
1927387;1877885
575430;515482
727938;673826
6954493;6896977
617061;562434
1231112;1171876
1675307;1617253
1762465;1710421
3352329;3291985
534801;481519
2551574;2472996
3781082;3724688
571394;499133
1282591;1226404
2900050;2834525
632675;557078
587004;516823
458607;385632
1919236;1863711
539932;483172
498271;405004
576934;524423
561450;507154
593759;532313
648193;589262
620053;560938
9821878;9764676
31517098;31466167
13481340;13419839
13651833;13599134
26087265;26024417
536294;482145
13136813;13075206
630560;578993
1413173;1337957
129904088;129854799
6517078;6457108
100355421;100302092
585972;528342
1905321;1843241
85499608;85445270
3313608;3261916
87990849;87934679
658313;585334
1313800;1255017
528652;471115
2521758;2469875
74087066;74036909
726567;645394
65288385;65231280
1134119;1077337
1682288;1625324
69722525;69663909
1053814;1000235
522787;465228
7889027;7830014
7366618;7307793
1668124;1610900
726225;669939
1837800;1782605
49174024;49117279
14528913;14471968
3573648;3519948
50998455;50951206
557540;503271
14633864;14573694
1110914;1053982
3525257;3471891
3232016;3154117
11122613;11072087
2021875;1966546
10282428;10229675
6600359;6537998
535907;477752
1994172;1938958
1254708;1180770
1148416;1094082
1180090;901825
508400;450571
2203055;2136791
596594;541007
481023;429600
545343;478763
579849;522512
2357222;2308282
3206885;3002476
1066848;1018013
18872325;18816297
477965;428543
587341;540100
486504;438599
1182198;1123916
1062008;1005884
1047164;1002179
1412651;1345785
565659;487072
921892;877594
1284028;1222293
20174387;20116924
2820354;2778607
5293251;5216475
33971448;33914710
6219394;6144459
27970936;27920308
2115193;2064719
3256381;724446
4495139;4411762
2056468;2015532
2606048;2557197
12396238;12355491
28130147;28080972
1959078;1903578
1616838;1572734
2012221;1970203
2351065;2302661
515333;470019
13212399;13098317
798634;754517
1136559;1097088
8481194;8435671
738218;685555
11061824;11014181
51455054;51376109
16987943;16898663
52281751;52230269
564016;469615
667196;627444
1630063;1520843
1517763;1476094
2224888;2155103
2201923;2137194
1027523;968792
1614356;1564744
2111136;2060761
1234701;1186436
10823561;10757138
2077394;2030747
1408140;1365972
1372528;1330664
1868765;1822332
577516;528439
713658;661082
2769711;2711731
880591;837077
1763387;1718970
7398271;7349448
1190867;1123688
2141945;2092379
19644303;19598910
798068;753764
1142084;1092526
1011009;966323
1913376;1865721
1742628;1702787
4231287;4192804
5106873;5013611
504186;454456
640357;598216
1422481;1350892
1088245;1039605
450592;401368
745113;649665
448972;402855
1043484;999004
1011450;970531
993039;949474
1058833;1010286
427231;383410
466686;422222
2801521;2757759
2028097;1964618
5943247;5889584
53454348;53410240
4197793;4099477
39531106;39484636
7132501;7089264
48149734;48104491
1697300;1623691
16381690;16300821
2156092;2085077
578891;529255
496379;438860
619104;553245
2859000;2817550
6741374;6695456
525179;477856
601232;554354
1460906;1413474
1260445;1208553
491513;447156
1693728;1641799
3784284;3706532
41673653;41611035
1774501;1731906
2140496;2100277
14790613;14710569
10887625;10831280
3269605;1940856
50269203;50203712
3353458;3286206
947552;902698
91091037;91044491
1286507;1243271
5404790;5339405
503911;447390
31313999;31252376
8767733;8726711
6427419;6382640
4458730;4400553
15831811;15768805
31540451;31479133
766212;660201
3709361;3615726
8318566;8263050
11677634;11615180
8689558;8646443
629422;588282
1389780;1303046
1028701;983070
2203633;2158335
1566527;1519237
1600178;1549696
971035;927361
3291923;3236385
3128328;3083183
17053684;17010243
2754250;2706451
433874;388646
1101482;886169
2895351;2852499
3141528;3097184
13228934;13181369
13586753;13542271
483272;435829
527548;462308
458445;408393
4278746;4235508
441013;398665
463636;424053
4199988;4157534
965746;919642
3057655;3013280
20666931;20620335
578721;527523
26420475;26376115
4007358;3962794
448403;401796
1146552;1101788
64567191;64523114
1692876;1647432
1292379;1223690
9083427;9025656
911945;864859
24802509;24764193
2214479;2152671
1078035;1032196
726326;681492
1521660;1482628
1877102;1830443
11473750;11430116
481186;433640
1450115;1410723
2657669;2615230
7662694;7623404
14232631;14179633
3906724;3864488
4906095;4862330
51930026;51882744
5651568;5602903
5691826;5650326
36683476;36635644
138339096;138298096
1493758;1443291
942120;898568
431880;389531
475414;431569
1046115;997533
2630281;2589192
872962;829828
443125;399130
947485;884884
900079;847161
1631454;1585963
524017;476639
553178;514335
3779365;3704040
63712046;63654779
493917;452657
1756168;1709828
501613;455886
441283;396311
857035;818584
1690694;1647442
491729;444713
1901340;1857596
756591;716514
1078166;1030440
1360184;1315487
17818659;17775329
486445;440848
445489;403410
4717596;4674909
607568;564472
428342;386007
424932;383219
686819;643768
1442433;1402179
2232637;2187957
4064456;4017719
2166456;2122124
18427265;18391343
653163;607030
21899728;21854814
592832;537015
942700;888676
2968055;2922354
452357;407873
58222484;58161420
565867;519359
6359567;6314097
568215;523725
731891;660975
1001188;961453
498696;451276
2040704;1995018
433308;388640
2772171;2726838
510651;468108
1977781;1931951
11426527;11371510
26543627;26489027
2731016;2683942
15454379;15399274
3593900;3549909
604372;557831
3463241;3419186
395065;349513
13475788;13431480
14719933;14669442
513495;465240
467826;424175
4472273;4408312
7381712;7338391
430727;373823
469515;423086
2398204;2346581
573918;528580
514007;466978
11205916;11160702
3787722;3547602
607833;562021
494510;446515
2527605;2481595
1477927;1432272
990822;942946
1793960;1749160
3197563;3153761
569424;517777
499423;453474
487718;432480
8161714;8114913
926921;890433
5492850;5449885
5507933;5460161
32928942;32880908
23450626;23402852
36390703;36342972
550238;492893
909265;865574
485197;439933
43834583;43792322
491208;435735
581197;535737
428371;383257
7151756;7105501
13475827;13397961
1799040;1752790
22540566;22485027
4776507;4731929
438278;382327
32660378;32611144
936136;893126
1025493;985218
1376051;1326788
1090171;1050094
1436194;1389845
1010027;963129
939480;897064
1201389;1157079
1035872;991373
21002468;20959207
4662884;4608372
444353;394249
588673;541897
1854773;1788266
550343;505678
472153;417966
1015360;961821
528060;478210
528241;472601
3489695;3447060
3795116;3747013
929354;878794
10688068;10636649
5071901;5024391
1961258;1915583
23424055;23379077
16494100;16450929
3359482;3301408
133297428;133256491
2565271;2513653
27666767;27621872
2381653;2330601
665600;615700
1345264;1266788
1894209;1815188
1422110;1354857
1866666;1811131
12082122;12016309
1012702;963489
1005411;953886
958825;911687
1347096;1296392
16758294;16710367
8807291;8751675
7409593;7342497
2297587;2250286
557405;504729
66512107;66463823
2841960;2788512
70432951;70383364
5063852;4997363
21007348;20948248
432853;380246
110905653;110855375
5306485;5257927
1332668;1284229
2673690;2585524
419406;369904
69908661;69847701
2522923;2443936
1141099;1089577
669701;622041
1708129;1658849
12576480;12531623
995400;923554
534600;485778
517561;468481
13610018;13547284
446881;403726
511767;462787
3263498;3212332
1159212;1111154
1067904;1010294
5271872;5219547
583734;525277
1002208;951770
857158;769629
4320872;4254674
607314;557420
9991721;9943315
2456790;2374109
478642;428505
993058;935163
23333574;23286047
502924;451691
652819;604498
631056;575790
3818964;3674610
484274;425932
583897;523515
489311;437741
2011224;1965633
480936;434459
970516;918215
6493183;6447303
3364042;3317197
1099714;1050299
944876;899560
14503448;14453940
1940336;1891500
524910;471465
2523160;2484836
2989286;2895078
2686537;2648435
1783353;1736624
8490408;8445788
581324;534867
4711223;4655086
25206769;25166503
643698;596093
1445937;1403166
24351741;24302786
1464035;1415284
568362;508815
13941165;13887580
1147973;1104620
1785720;1741761
3038217;2989388
694366;635552
5934636;5877172
1209237;1150597
577100;536318
1238823;1183811
683121;628113
1341759;1297051
10106963;10066784
409093;364759
482170;436702
499832;455255
454815;412091
475137;429268
484106;440581
442086;395055
492264;447889
15618688;15564111
1838058;1789271
7575745;7522051
5205800;5163088
2031917;1987024
526710;482444
2017612;1971554
2004723;1962967
527001;481039
450138;403453
945246;903604
1441931;1400353
1123708;1074212
1263550;1215367
1862835;1824439
