348394;319570
1360354;1330576
3256291;3221781
1288652;1241837
2117200;2089031
4560946;4524930
244219284;244188111
440005;410052
886243;841850
376232;344706
20766811;20731422
26591220;26557621
2647231;2617624
62193348;62159190
49128513;49090369
19594759;19558053
1159806;1134936
1752581;1722936
2662447;2630393
1082169;1037307
439152;408260
982517;947089
29137898;29083254
22730577;22697586
529710;484813
56328764;56301468
45244540;45208069
13606551;13560134
954604;917366
64162508;64133467
8727766;8694569
1573332;1534645
1690680;1655697
446825;412437
3758741;3724170
5523756;5492490
364592;332633
50208183;50170115
35668076;35636432
2614071;2577864
1258884;1223167
364889;333492
19588519;19558536
96636815;96600725
530287;494527
872172;837963
6372138;6335868
202299841;202262705
511458;482586
1195866;1161073
2232868;2194741
823855;789821
383924;333394
11283403;11247887
671336;635641
369272;336504
152428368;152396620
380393;351094
4035539;3999320
2291814;2258668
1596915;1549688
4750365;4719866
527643;498824
1440677;1412581
3255033;3210272
101557735;101511016
423271;386001
836591;801848
450661;423685
3524476;3494771
480776;439980
16484483;16449914
383688;349862
895471;862126
365782;340715
1540140;1504612
458889;404277
1500347;1469059
2460140;2424006
455525;426834
1063460;1031527
4464524;4394858
825528;794931
393607;358705
481853;445568
451825;422848
408666;379112
999767;932771
5127569;5094005
858196;818415
1497957;1462597
4419571;4346276
954722;917961
860925;824615
455006;427925
976320;948386
2067506;2032813
773363;746865
1433828;1384656
588637;564941
1168692;1144119
1539071;1514379
6068992;6036832
16574932;16548011
841525;806038
755889;727148
1260726;1235159
4374288;4338251
6444175;6373301
472603;403679
402595;366952
2176593;2147232
3688636;3652489
12969132;12901529
630317;594968
14349241;14322047
1756461;1695888
2843097;2812039
893169;860727
321270;291707
3488312;3458322
419349;384441
6909745;6878683
7230074;7199348
1822039;1792600
368006;335090
392411;360159
491677;461951
1005405;968958
25396068;25361561
482483;448409
4623091;4577386
418409;337950
953619;848109
850563;819386
5530072;5496750
390655;355188
7164941;7129497
377484;348678
927742;879157
460854;423647
3225847;3197607
3811078;3777647
816275;783546
1441822;1407700
4141520;4108258
9326584;9259617
410113;380686
2308756;2274657
2360951;2331395
5052429;5025505
3199188;3153150
1574741;1540027
3078210;3049084
19813449;19765499
434784;387977
3291644;3255445
477688;442128
425216;384967
1856193;1820841
426945;391751
6329136;6296009
463906;427092
851651;822481
1854023;1821769
901194;867269
1003690;953944
446258;392541
921646;880603
19550909;19516373
418661;384189
19407410;19369453
10109700;10072286
506560;467627
2139785;2086947
543138;468317
498411;463229
373709;339280
4634699;4603231
3181824;3135101
10547786;10506825
397491;360689
372821;337329
516534;479926
454576;419050
2609277;2575601
5251006;5221855
16470413;16433460
19875422;19844095
471482;443414
1021166;990236
921243;874188
1187251;1156199
387184;352346
24092403;24058302
2163930;2091170
1385892;1349147
552620;512434
22763117;22722397
621344;570201
6801942;6765841
500591;470282
1619574;1570233
949979;908699
847890;807166
513526;476422
457490;377347
829619;799674
411339;378917
442035;406103
3980353;3946476
973833;901024
1992922;1949887
444179;401852
913174;866652
642956;612997
3109126;3050914
10990608;10927155
1008776;950559
10743769;10665346
398472;357510
949780;872078
512834;457351
387646;353527
475297;438999
462745;401099
914061;858452
387620;350304
3425514;3385951
947443;904471
520992;483951
472933;446266
1153674;1104284
486712;445023
564398;518693
1681638;1645777
2713881;2636138
2896149;2804207
448191;414011
382567;348156
408312;371675
385154;350274
640327;550799
4893939;4864181
892280;855558
411462;376211
370986;322165
3002868;2965831
3331769;3301764
3957020;3905761
422046;384557
846149;814255
3581045;3533436
526209;489437
456289;417767
11257466;11221161
6330284;6287814
11631007;11574183
1220122;1186888
865137;830067
890701;844731
431182;400140
3122961;3075358
5857566;5814031
455575;419455
521380;477403
3590525;3549960
54776685;54744144
462268;422496
520779;452079
390787;359328
5597947;5559145
26459264;26429043
1115050;1077536
480467;441411
887518;854361
507847;459186
1393724;1355614
1178982;1120795
4350186;4306796
1133312;1067543
21846817;21810228
650980;595044
1016777;957619
660833;607329
4214700;4168437
11119465;11083856
529001;464226
381968;347347
863834;831715
419038;383432
447763;408846
1768640;1734433
2924728;2893043
419169;385248
440772;405506
447398;409997
4145784;4096092
